gene,log2FoldChange,pvalue,padj
Gadd45g,0.080767517,0.098003306,0.127380618
Dazap1,0.034328459,0.098058075,0.127442182
Snrpf,-0.054661949,0.098085252,0.12746788
Natd1,0.033043536,0.098168354,0.127566245
Celf2,-0.044035679,0.098258987,0.127674381
Ctnnbip1,0.036227394,0.098328936,0.127752539
Med27,0.033593383,0.09833398,0.127752539
Gm7984,-0.096665601,0.098419535,0.127854039
Rasgrp1,-0.057516074,0.098544075,0.128006166
Ebf3,0.165853024,0.098713235,0.128216225
Prickle1,-0.038071037,0.098733406,0.128232748
Prx,-0.089305339,0.098771864,0.128273019
Btf3l4,0.047357565,0.098813396,0.128317275
Gm15148,0.138467579,0.098956005,0.128492771
Hnrnpc,-0.027155824,0.098983619,0.128518933
Zfp868,0.033950216,0.099055427,0.128602467
Atp8b2,-0.032138261,0.099232277,0.128822355
Gm57403,0.073691318,0.099357613,0.128965612
Sptan1,-0.044010118,0.099350185,0.128965612
Gm50322,0.088067079,0.099365406,0.128966003
Lst1,0.112037781,0.099482354,0.12910742
Zfp59,-0.038813289,0.099489365,0.12910742
Gm16580,0.168706439,0.099596554,0.129236777
Gm56739,-0.099258427,0.099651556,0.1292984
Lrrc7,-0.065807838,0.099901424,0.129612837
mt-Tg,-0.443920591,0.099915694,0.12962158
Gtf3c1,0.034566814,0.10005566,0.129793378
Srsf9,0.03103417,0.100115626,0.129861381
Gm18959,0.101917526,0.100170042,0.129922174
Fbxl8,0.076319557,0.100197352,0.129947805
Gm6900,-0.073999388,0.100301947,0.130073657
Gm13493,-0.101639822,0.100317763,0.130084368
Gm12537,-0.139314765,0.10042427,0.130212668
Otx2,-0.319081137,0.100665119,0.130515128
Adgrb1,-0.040374017,0.101004202,0.130944897
Scg2,0.045374337,0.101074763,0.131026505
9430053O09Rik,0.097825844,0.101156484,0.131122568
Stx7,-0.023623871,0.101177133,0.13113946
Lrrc45,0.076758893,0.101257943,0.131234319
Gm38155,0.151543214,0.101542579,0.131593312
Adamts17,0.072895032,0.101713224,0.131804535
Alkbh6,-0.04920005,0.101766469,0.131863606
Fcf1,-0.034916778,0.101799818,0.131896889
Ak3,0.028804051,0.101867167,0.131974217
Gm10291,-0.171311944,0.101930508,0.13204634
Ssb,-0.028043231,0.10200345,0.132130889
AI837181,-0.031103601,0.102024243,0.132147879
Grb7,-0.127863991,0.102066785,0.132193036
Gm4824,-0.16290198,0.102130743,0.13226592
Gm44997,-0.14086436,0.102279537,0.132448653
Prrc2a,-0.038233462,0.10236986,0.132545677
Zfp617,-0.033653311,0.102362767,0.132545677
Gm55328,-0.16360823,0.102551048,0.132770288
Sybu,-0.02865986,0.102713062,0.132970043
Hapln4,-0.069398432,0.102807778,0.133082651
Tjp1,0.04535028,0.102952575,0.133260066
Pcdhb15,0.069780292,0.103218667,0.133594446
Snhg12,-0.095482622,0.103238194,0.133609674
Hnrnpa1,0.028928225,0.103328898,0.133717009
ENSMUSG00000121773,0.073691467,0.103340206,0.133721589
Cfl2,0.031465568,0.10348306,0.133886313
Dnah14,-0.19751638,0.103477379,0.133886313
Wnt16,-0.125092105,0.103507571,0.13390796
Rock1,0.043122292,0.103558647,0.13396397
Tbca,0.03950045,0.103840791,0.134318859
Zfp592,-0.035911297,0.103891074,0.134373803
Rpp21,-0.053525918,0.10395509,0.1344465
Hmgn3,0.034883968,0.103986361,0.13447684
Malat1,0.16462901,0.104292384,0.134862463
Slc16a4,0.114627091,0.1043608,0.134940795
St6galnac4,-0.042568461,0.10450397,0.135115768
Gm34883,0.153330322,0.10472591,0.135382383
Nphp3,-0.048952044,0.104725605,0.135382383
Ttc5,0.026330925,0.104738084,0.135387953
Bnip1,-0.032253976,0.104788164,0.135437771
Mcur1,0.026655302,0.104792359,0.135437771
Pyurf,-0.033220459,0.104819793,0.135463057
Rps27rt,-0.070684608,0.104928548,0.135593426
Cdyl2,0.081626223,0.105259377,0.136010728
Mospd1,-0.048083667,0.105292439,0.136043237
Col8a2,0.287109578,0.105380775,0.136147152
Atp5k-ps2,-0.10159421,0.105634375,0.136464551
Colec11,0.10976235,0.10573712,0.136587032
Ror1,-0.077079258,0.10580098,0.136659269
Alg2,-0.024106987,0.105884208,0.136756509
Gm44168,0.145420058,0.105981254,0.136871581
Mak16,-0.031564248,0.106065844,0.136970551
1700109K24Rik,0.173119558,0.106366308,0.137337956
Gm8834,0.079254935,0.10636032,0.137337956
Leng1,-0.038121721,0.106400928,0.137372353
Aasdh,0.032285388,0.106503591,0.137473967
Ccdc110,0.114100415,0.106499993,0.137473967
Ppp1r10,-0.038472951,0.106499079,0.137473967
Aarsd1,0.128813915,0.106663097,0.137669532
Prdx2,-0.029027488,0.107003377,0.138098376
Rxrg,-0.087773684,0.10717317,0.138307141
Bmyc,0.039523752,0.107246185,0.138390992
Gm45552,0.07836441,0.10726039,0.138398947
Sgce,0.032967339,0.107341827,0.138493645
Atp8b3,-0.111929582,0.107383753,0.138537355
Apeh,0.031760325,0.107489899,0.138663903
Celsr3,-0.07954183,0.107597226,0.138791956
Gm5577,0.137106655,0.107723557,0.138944501
Nkain2,0.031464745,0.107865246,0.139116831
Sp3os,-0.056254177,0.10788489,0.139131743
Otud5,0.017629571,0.107986633,0.139252521
Lrrk2,0.057715912,0.1079956,0.139253653
Klf12,-0.078406021,0.108089602,0.139353985
Tbc1d32,0.046587778,0.108088133,0.139353985
Gm28424,0.090356729,0.108131811,0.139397963
Trafd1,-0.028346511,0.108144422,0.139403781
Rufy2,-0.032948463,0.10818174,0.139441443
Gm11451,-0.050840005,0.108225748,0.139487723
mt-Atp6,-0.093610041,0.108261194,0.139522962
Gm4613,-0.11741579,0.108290386,0.139550135
Rtraf-ps,-0.110300922,0.108361591,0.139631442
Fut9,-0.060067464,0.108371576,0.139633855
Trmu,0.064048186,0.108400772,0.13966102
Dnajc19-ps,0.057598343,0.108620339,0.139933431
Hspa1l,-0.112802028,0.108677053,0.139996019
Frmd3,-0.057136697,0.108777782,0.140104807
Gm3571,0.074042993,0.108769659,0.140104807
Vps54,-0.035268954,0.108809614,0.140135321
Clip3,-0.035432751,0.108840857,0.140165072
Gm11478,-0.088407522,0.108999794,0.140359251
Mkrn1-ps1,0.095088273,0.109157239,0.140551478
Ablim3,0.059802642,0.109221464,0.140613138
Dock5,0.071075628,0.109215372,0.140613138
Commd1,-0.024610859,0.109301661,0.140705862
Coq7,-0.033759768,0.109379511,0.140795551
Mospd3,-0.046007541,0.109434368,0.140855631
4732471J01Rik,-0.105845031,0.109791282,0.141304459
Gm7327,-0.052162322,0.109812718,0.141321481
Capsl,0.102078143,0.109848407,0.141356842
Gm9320,-0.094843285,0.109882992,0.141390778
Gm47863,0.060326541,0.109974554,0.141498017
Selenoh,0.053218365,0.110112474,0.141664883
Pcdhb4,0.06987483,0.110387131,0.142007628
Pald1,0.049740378,0.11044501,0.14207147
Rab10,-0.029898253,0.110515533,0.142151564
Ccl28,0.156701437,0.110571249,0.142212604
ENSMUSG00000121861,0.144368102,0.110583464,0.142217687
Reep6,-0.054422559,0.110706684,0.142365521
Fam118b,-0.03200427,0.110796696,0.14247063
C030034I22Rik,0.071919842,0.110846804,0.142524416
Gm14287,-0.192006725,0.111111432,0.142853999
Pcdhga11,0.062340902,0.111192813,0.142947953
Abca5,-0.050248633,0.111244759,0.143004054
Arid5b,-0.066454166,0.111383714,0.143171988
Apoo-ps,-0.093963323,0.111889366,0.143811211
Amy1,0.125565615,0.111911768,0.143818528
Pacrg,0.036012475,0.11190543,0.143818528
Gm13680,0.067938468,0.112065817,0.144005747
Gm12709,-0.071023269,0.112115489,0.144058821
Ube2n-ps1,-0.113045335,0.112226279,0.144190414
Gm56971,-0.049892411,0.11226273,0.144226482
Gm12447,-0.121083496,0.112313749,0.14428126
Bri3,-0.044259183,0.11233047,0.144291971
Rpn2,0.025071498,0.11234259,0.144296065
Zfp87,-0.026895315,0.112350422,0.144296065
Ifit1bl1,0.081883533,0.112481671,0.144453855
Fntb,-0.024435162,0.112508267,0.144477233
Rdh5,0.194459217,0.11272915,0.144750081
4933416I08Rik,0.045759483,0.112991851,0.145076581
Gm5141,-0.061837402,0.113397609,0.145586698
Prpf38a,0.028050447,0.113443326,0.14563453
Vamp3,0.040024429,0.113538944,0.145746412
Gm10481,-0.148445379,0.113678131,0.145914201
Cdc25c,-0.130550538,0.113876126,0.146157444
Fzd3,0.060363336,0.113888871,0.146162904
Zbtb7c,-0.066536211,0.113911205,0.146180669
Acsbg1,0.040303776,0.113994495,0.146269163
Vti1b,-0.028992368,0.113997159,0.146269163
Dnah12,0.158269087,0.114354052,0.146716154
Pcdha5,0.067837249,0.114382698,0.146741971
Gm6170,0.04837828,0.114448294,0.146815182
Mindy4b-ps,-0.131165497,0.114541994,0.146924433
Smyd1,-0.286573722,0.114910542,0.147386191
Tnpo1,0.048730014,0.114925395,0.147394259
Gm43593,-0.119685302,0.114948056,0.14741234
Cysltr2,-0.138537829,0.114991185,0.147454007
Rnf138,0.046902712,0.115006245,0.147454007
Rpp38,0.039165088,0.115006151,0.147454007
Nipsnap2,-0.020244318,0.115069158,0.147523683
Aldh9a1,0.041903765,0.115215133,0.14768883
E2f5,-0.034225855,0.115209787,0.14768883
Ttll3,-0.059020028,0.11550893,0.148054409
Atpsckmt,-0.048581906,0.115517881,0.148054859
Gm29491,-0.127903293,0.115565117,0.148104372
Cwc22,-0.271123924,0.115871584,0.148486076
Gca,-0.034178829,0.11599045,0.148627334
B230206L02Rik,0.211639447,0.116008,0.148638758
2700049A03Rik,0.046608355,0.116124375,0.148776793
1110059E24Rik,0.071804035,0.116265053,0.148939076
Spdl1,0.146312834,0.116268346,0.148939076
Slc2a12,0.201384943,0.116386334,0.149079125
Ckb,0.037546072,0.116443619,0.149141403
Nherf4,0.15467047,0.116599914,0.149330475
Zfp959,-0.043035883,0.116677072,0.149418176
Gm10257,0.125343766,0.116746046,0.149495383
Rwdd1,-0.036946059,0.116803587,0.14955794
Psmd1,-0.025679962,0.116935809,0.149716104
C5ar1,0.175756517,0.116977237,0.149758006
0610009E02Rik,0.13128323,0.117259228,0.150096694
Pbdc1,-0.027528645,0.117258758,0.150096694
Ggact,0.03868107,0.117364716,0.150220554
Fibp,0.038544488,0.117523398,0.150412474
Ly75,0.068275811,0.117564509,0.150453903
Septin4,0.044994979,0.117596493,0.150483648
4930553P18Rik,-0.090701397,0.117685945,0.150586922
Gm6829,0.048501297,0.117769563,0.150682715
Dnajb12,0.025623009,0.117803778,0.15071529
Gm5510,0.066276831,0.117909914,0.150839868
Gm3744,-0.102146547,0.118353286,0.151395814
Enkd1,0.048393167,0.118417368,0.151466531
Hykk,0.051867412,0.118623432,0.151718832
Eif5b,-0.045459139,0.11869808,0.151803028
Cep135,0.041569713,0.118985805,0.152159695
Tspan5,0.035107407,0.119078949,0.152267496
Sntb2,0.074265481,0.119188877,0.152396742
Hcfc1,0.043174717,0.11921535,0.152419269
Phc2,-0.027742225,0.119263191,0.15246911
Sec63,-0.025405104,0.119463995,0.152714481
Rpa3,-0.064966402,0.119548717,0.152811437
2700099C18Rik,-0.191011744,0.119633489,0.15290844
Rsl1,0.05687541,0.119683273,0.152960714
Acp2,-0.021259302,0.119718995,0.152995009
C9orf72,0.026734546,0.119779601,0.153061098
Bmal1,0.049699313,0.119836318,0.153122208
Cep19,0.045342327,0.119947851,0.153253344
4930412C18Rik,0.208182806,0.120090315,0.153412593
Cuedc1,-0.042561192,0.120081428,0.153412593
Pttg1,0.148606103,0.120105718,0.153420883
Erich3,-0.064309225,0.120255739,0.15360112
Fdps,0.066826946,0.120300104,0.153646386
Scel,-0.065101295,0.120438627,0.153811895
Cysrt1,-0.061407506,0.12048303,0.153857187
Rps13,0.039121956,0.120510189,0.153880454
Slc7a8,0.041576679,0.120649965,0.154047508
Zfp282,0.029805194,0.120696597,0.154095618
Eif2ak4,0.026056053,0.12093089,0.154371846
Gpat3,-0.066533272,0.120922383,0.154371846
4930513N10Rik,0.087714958,0.121269615,0.154781282
Terf2,-0.017838265,0.121265354,0.154781282
Camk2b,-0.035615972,0.12133055,0.154847574
Gm20083,0.095268491,0.121586542,0.155162779
Ccdc158,0.080403457,0.121816197,0.15544433
ENSMUSG00000121309,0.093796573,0.121860071,0.155477265
Gm20045,-0.112232098,0.121859409,0.155477265
Jag1,0.049300991,0.121926099,0.155549979
2900040C04Rik,-0.360779922,0.122171085,0.155850975
Vars2,0.035049533,0.122801712,0.156643844
Gapdhs,0.132056253,0.122846455,0.156677696
Gm38102,0.16141738,0.122842989,0.156677696
Disp3,0.049141465,0.1228922,0.156724428
Zbbx,0.100809084,0.122904828,0.156728922
Daam2,-0.046510528,0.123065401,0.15692206
Itfg2,-0.069398946,0.123303998,0.157214652
Kcnh6,0.067967963,0.123324593,0.157229265
Sar1a,-0.021494681,0.123414813,0.157332636
Surf4,0.022578014,0.123479112,0.157402949
Trappc2l,-0.055558728,0.12352686,0.157452156
Slfn5,0.058851393,0.123561572,0.15748474
Gm11652,-0.085120308,0.123735706,0.157695006
Catspere2,0.142498789,0.12381097,0.157767565
Spag9,0.030492768,0.123804239,0.157767565
Gm6206,-0.065962087,0.123839121,0.157791757
Sec14l4,-0.149593373,0.123876391,0.157827563
Ppard,0.041726906,0.123914686,0.157864668
Fgd1,-0.033990402,0.123977249,0.157932684
Slc6a16,-0.109191299,0.124541939,0.158640294
Trpc6,0.068506132,0.124635548,0.158747786
Gm29483,0.083689005,0.125028348,0.159224531
Odad2,0.139472625,0.125025721,0.159224531
Poglut1,0.019113075,0.125052073,0.159231185
Proser3,0.069962599,0.125043191,0.159231185
Perp,0.1907189,0.125073518,0.159246711
Gm43766,0.109005982,0.12515064,0.15933312
Dbx2,0.046736461,0.125278671,0.159484325
Rnf141,0.023074067,0.125443819,0.159682755
Ints9,0.025582311,0.125672916,0.159962554
Rps3a2,0.127960548,0.125862386,0.160191875
Cep70,0.050954774,0.125927925,0.160251593
Gm6451,0.095325965,0.125927322,0.160251593
Tmem109,-0.033820216,0.126049395,0.160394314
Abhd17c,-0.029083112,0.126162611,0.160526512
Dhx8,-0.031858615,0.126250511,0.160626482
Rps4l,-0.084254529,0.126492306,0.16092222
Vps52,-0.022222964,0.126592362,0.161037608
Ddx5,0.03082453,0.12675864,0.161237215
Sec61b,0.045593764,0.126778754,0.161250884
Ncor2,0.057523591,0.126911893,0.161408299
Ttll4,-0.051920397,0.12709952,0.161634983
Wdr36,-0.023221528,0.127120441,0.161649647
Gm26666,0.105976116,0.127134903,0.161652484
Rbbp4,0.028334121,0.127141454,0.161652484
Gm45250,0.093373985,0.127230708,0.161754019
Gcnt2,-0.030335451,0.127267477,0.161788816
Bbip1,0.032010433,0.127431585,0.161985475
Med16,0.032166521,0.127649802,0.162250882
Dnah3,0.13890797,0.127665173,0.162258438
Dnajc13,-0.037565206,0.127837165,0.16246504
Rffl,0.045224211,0.128008593,0.162670893
Wdr5,0.019994837,0.128026047,0.162681065
Ssh1,-0.036683017,0.128055519,0.162706503
Mvd,0.073725836,0.128131781,0.162791385
Dhx38,0.031880338,0.128389919,0.163107312
Gm45437,0.100645751,0.128455353,0.163178396
Vps53,-0.026730991,0.128535289,0.163267891
Gm49980,-0.327323121,0.128672069,0.163417515
Plek2,0.214660087,0.128663994,0.163417515
Cplane2,-0.136155946,0.12872733,0.163466829
mt-Tl1,-0.0898828,0.12872989,0.163466829
9830166K06Rik,0.104025304,0.129056206,0.163860032
Gm4798,-0.248704066,0.129058575,0.163860032
Gm2606,-0.106672252,0.129099658,0.163900104
Pias4,-0.030117906,0.129115943,0.163908691
2310015A10Rik,0.051278793,0.129163506,0.163956978
Gm49376,0.112009797,0.129967424,0.164965288
Ulk1,-0.026541139,0.130148679,0.165183172
Ubr3,-0.04503953,0.130541851,0.165669966
Gm8292,-0.08796101,0.130791303,0.165962073
Mettl25b,-0.04799548,0.130784509,0.165962073
Acaca,0.055497738,0.130962795,0.166167432
Gm7964,-0.024904876,0.13105654,0.166274121
Abhd3,-0.037559151,0.13117588,0.166413266
Gm43267,-0.147064474,0.131566908,0.166897034
Nfat5,0.063861806,0.131598984,0.166925422
Neu2,0.129036811,0.131620045,0.166939836
Ipp,0.03595453,0.131685804,0.167010936
AI480526,0.13064959,0.131809487,0.167134986
Fgfr2,-0.040158139,0.131812744,0.167134986
Kazn,-0.037947773,0.131805018,0.167134986
ENSMUSG00000095041,-0.196985455,0.131905761,0.167240611
Ndst4,-0.060349182,0.131979585,0.167321886
Dram2,0.029149201,0.132010704,0.167349014
Nifk,0.035874522,0.132049638,0.167386043
Nup43,-0.04736313,0.132098846,0.16743609
Adhfe1,-0.059792468,0.132227436,0.167586739
Rps15a-ps5,0.060087322,0.132316737,0.167687574
Dvl1,0.040724793,0.132459997,0.167856771
Gm9727,-0.055485376,0.132865328,0.168358024
Snx8,-0.043003057,0.132912551,0.168405465
Zfp870,0.036808099,0.133164129,0.168711807
Gm10359,-0.117869424,0.133256128,0.16881594
Usp48,0.03072035,0.133356683,0.168930895
Tmem65,-0.029481891,0.133471431,0.169063813
Copa,-0.021586372,0.133619488,0.169238898
Gm17494,0.082628758,0.133703728,0.169333136
Gm12791,0.082996382,0.133743741,0.16937135
Myo5c,-0.193757408,0.133768417,0.169390137
Nova1,-0.034563865,0.134082146,0.169762434
Sav1,0.028866626,0.134073265,0.169762434
Prdm16,0.072248136,0.134132203,0.169813323
Skp2,-0.052617337,0.134187551,0.169870901
Gm41505,0.097199551,0.134362898,0.170080368
Rev1,-0.033454267,0.134541492,0.170293915
Il1rap,0.048749361,0.134645994,0.170413657
Gm32856,-0.062459974,0.134743309,0.170515165
Iffo2,-0.033922259,0.134746008,0.170515165
Atcayos,0.150491671,0.134776875,0.170541688
Lrriq1,0.123471665,0.135239955,0.171115075
Serp1,0.029639816,0.135315507,0.171198084
Atg2a,0.030926786,0.135347831,0.171216252
Oaz3,-0.110891869,0.135349759,0.171216252
Haus4,-0.085093849,0.135772641,0.171738573
Xdh,-0.136238792,0.135787337,0.171744542
Mall,0.188861382,0.135839243,0.17179757
1110059G10Rik,0.038701785,0.136004373,0.171993776
Unc5a,-0.034691437,0.136035078,0.172019969
2610203C22Rik,0.100242839,0.136223802,0.172245962
Mmab,0.03145084,0.136243694,0.172258461
Tbc1d2b,0.037656408,0.136356061,0.17238787
C8g,0.074081655,0.136393926,0.172423077
Gm21955,0.08144762,0.136495361,0.172538636
Gm11189,0.083502831,0.136617616,0.172680493
Lancl2,0.023620164,0.136649715,0.172708384
Zbed6,0.093306461,0.136723907,0.172789467
Gm13127,-0.051821607,0.137154149,0.173320476
Ubap1l,-0.14618997,0.137262263,0.173444366
Gm57146,0.103792712,0.137277332,0.173450674
Ube2d2a,-0.024794203,0.137295278,0.173460618
Cdh19,0.060517927,0.137360249,0.173529967
Ndufs5,-0.077912801,0.137505703,0.173700974
Kyat3,0.042531371,0.137621588,0.173834607
Rpl9-ps4,-0.076034084,0.13772157,0.173948133
Gm47572,0.095972815,0.137804808,0.174040497
Mrps18c,-0.043029397,0.137994431,0.174267195
Csgalnact1,-0.036844563,0.138224886,0.174545421
Ubl7,-0.024283965,0.138406603,0.174762067
Wdr4,-0.031006309,0.138520285,0.174892782
Gm28439,-0.11461154,0.138608995,0.17499195
Samd11,-0.116084185,0.138636044,0.175013263
Plcz1,0.108482774,0.138712105,0.175096442
Snrpd2,-0.040690364,0.138763972,0.17514907
Tmem210,-0.105898413,0.138777808,0.175153691
1500004A13Rik,0.033286765,0.138954212,0.175363476
Pheta1,0.048155732,0.139101152,0.175536047
Mettl18,-0.039415361,0.139236537,0.175694015
Sfxn4,-0.081197125,0.139364809,0.175842984
Fbh1,-0.015903564,0.13955764,0.176069932
Gm49331,-0.063717298,0.139565135,0.176069932
Mob3a,-0.028258008,0.139601933,0.176103449
Trmo,-0.08777399,0.139755647,0.176284437
Atp6v1b2,-0.027149703,0.139862154,0.176405856
Ecrg4,0.323032066,0.139920871,0.176463277
Ptar1,0.050185509,0.139928182,0.176463277
Hmgb1,0.047490861,0.139941359,0.176466967
Gpr4,0.069251769,0.139998688,0.176513397
Mtx1,0.02743279,0.13999766,0.176513397
Gm15832,0.135518151,0.140028651,0.176526148
Hnrnpab,0.027202357,0.140029311,0.176526148
Gm44421,-0.06288635,0.140445744,0.177038155
Gm56686,0.091175559,0.140463938,0.177048123
Stt3a,0.028566431,0.140583166,0.177185431
Prr36,-0.061916409,0.140637775,0.17724019
Zfyve26,0.042973884,0.140647205,0.17724019
Gm26902,0.09359304,0.140724407,0.177324496
Igf1r,-0.044730907,0.140791114,0.177395567
Isoc1,-0.035446449,0.14083764,0.177441201
Zfp455,0.041279957,0.140947394,0.177566485
Pou3f2,0.038387716,0.141232054,0.17791208
Nfkbie,-0.053187316,0.141362998,0.178054191
Zfp78,0.052061063,0.141365553,0.178054191
Tgm3,-0.128910621,0.141390966,0.17807317
Gm29237,0.142146183,0.141574848,0.178291714
Psma4,-0.025578012,0.141864357,0.178643236
Wrap53,-0.039283806,0.141993005,0.178792157
Hcn3,0.041380826,0.142066117,0.178871134
Nexmif,-0.05948718,0.142136019,0.178946057
Pcdha6,-0.075744302,0.142162975,0.178966905
Sost,-0.298436128,0.142321891,0.17915386
Mcmbp,0.024003719,0.142340903,0.17916469
Cenpa,0.125872001,0.142497585,0.179348791
Gfus,-0.032650405,0.142519571,0.179363349
Uchl3,0.039291993,0.14263635,0.179497195
Pcdha1,-0.106272738,0.142649188,0.179500228
Gm13961,-0.096748933,0.142793753,0.179669006
Copg2,-0.02606344,0.142811117,0.17967772
Tnnt2,0.135499197,0.142916996,0.179797791
Gm48623,-0.047761906,0.14322371,0.180170487
Cfap77,0.127094166,0.143277477,0.180224953
Man2c1,0.03328379,0.143365434,0.180322416
Zfp607a,0.077667631,0.143450279,0.180415949
Atoh7,-0.101750087,0.143564033,0.180545826
Ogfr,0.040427589,0.143747732,0.180763639
Plekhh1,-0.067966638,0.144067133,0.181152055
Smim30,0.030306321,0.14484478,0.182116576
Fam76a,-0.018123538,0.144897933,0.182170101
Tnfrsf12a,0.124135759,0.144945306,0.182216351
AI197445,-0.101489517,0.14505373,0.182339339
Rpl39,0.054181399,0.145080878,0.182360148
A730060N03Rik,-0.112002011,0.145251266,0.182560988
Relt,0.039132445,0.145351294,0.182673372
Gm50350,0.494313587,0.145472074,0.182811818
Senp7,-0.034927204,0.145505289,0.18284021
Cox6a2,-0.126422101,0.145609836,0.182958227
Rmc1,-0.027372676,0.145998215,0.183432835
Ptcd3,-0.023313367,0.146089216,0.183533773
Gm37824,-0.131018637,0.146518475,0.18405702
Zfp503,-0.055525848,0.146527094,0.18405702
Ndufaf3,-0.030851557,0.146541813,0.184062077
Pigv,0.055501787,0.146573436,0.184088365
Ncoa6,0.044935456,0.146898047,0.184482599
Yeats2,-0.035531355,0.146909318,0.184483294
Syt6,0.053999998,0.147066258,0.184666903
Spart,0.033309222,0.147229703,0.184858652
Me2,0.026504029,0.14734415,0.184988856
Lgals4,0.141283872,0.147359345,0.18499444
Klf6,0.029851151,0.147422145,0.185059783
Sox21os1,0.0992892,0.147923082,0.185675071
Gm7478,-0.106043928,0.148032242,0.185798543
G2e3,-0.047435372,0.148212917,0.186011749
Cerkl,0.083080657,0.148330382,0.1861456
Gm5529,-0.085868255,0.14834733,0.186153298
Nt5c,-0.041698506,0.148437136,0.186252413
Gm12734,-0.088550082,0.148568992,0.186404273
