gene,log2FoldChange,pvalue,padj
Nlrp1a,0.096612887,0.739398249,0.775152342
Gm48796,-0.070386873,0.382906473,0.435331354
Trappc2l,-0.056164547,0.111176045,0.142532542
Gm35394,0.042031475,0.393174459,0.445533877
Hsbp1l1,-0.03026489,0.647491597,0.691177003
Gm6023,-0.01915807,0.837547832,0.861932706
Zbtb37,0.082215004,0.131512597,0.16626453
Tanc2,-0.068836566,0.100569182,0.130008854
Gm17112,-0.016975517,0.865639861,0.886022391
Gm5835,-0.079711647,0.284974779,0.334576173
Cenpm,-0.046464975,0.389599099,0.442006122
Slc25a31,-0.057984638,0.747842613,0.782765581
Psmc2,-0.027880985,0.100457719,0.129874516
Stambp-ps1,-0.017983202,0.829847623,0.855184206
Ksr2,-0.066781327,0.101438358,0.131063567
D630033O11Rik,0.011578424,0.922767222,0.936310932
Rpl12,0.047028084,0.100589335,0.130025141
2310015A10Rik,0.042355804,0.214881429,0.259212959
Pnp2,-0.023419697,0.681198983,0.722321011
Hmgb1-ps2,-0.005050289,0.962036106,0.969867615
Gm16083,-0.019097894,0.819540516,0.846601579
Klb,-0.010198812,0.875072691,0.894613452
Gm16892,0.017090286,0.846652348,0.869794314
Cavin2,0.059682136,0.147771855,0.18475775
Rpl36al,-0.045222921,0.519550045,0.570305731
Znhit1,-0.041451048,0.121449643,0.15468104
Mdm4-ps,-0.036881526,0.650693221,0.694336294
Exoc3l2,-0.044529194,0.771455544,0.803523672
9430081H08Rik,-0.008469617,0.911818076,0.926621191
2900064F13Rik,0.064489965,0.202519585,0.245470507
Gm4786,0.013856524,0.906610874,0.922473081
Cfap61,0.113879663,0.2088906,0.252517049
Gm7049,-0.103184203,0.237071981,0.28324244
Trip12,-0.049019152,0.10262002,0.132490889
ENSMUSG00000121868,-0.042136938,0.247185749,0.294040183
Rps15a-ps3,-0.046065365,0.424588415,0.476768752
Gm6394,-0.02588784,0.779552272,0.811024587
Cdk2ap1rt,-0.052128335,0.26982585,0.318572167
Adnp,0.065776549,0.382128862,0.434504672
Zbtb49,-0.037197915,0.199062684,0.241705935
Gm26766,-0.034800277,0.775643953,0.807300019
A630031M04Rik,-0.063499972,0.43627566,0.488236199
Erdr1x,-0.076366267,0.741480494,0.777004031
Arl4d,-0.101158001,0.165128523,0.204498014
Anp32b,-0.030462052,0.104485835,0.13463726
Cenpu,0.031339775,0.580821392,0.628268157
Gm46379,0.016908558,0.830936544,0.856255113
Rpl9-ps6,-0.054982925,0.197780499,0.240420416
Gm6225,0.028132185,0.74672407,0.78178495
Clip3,-0.036608416,0.106056159,0.13645644
ENSMUSG00000121614,-0.1619012,0.641932215,0.686306512
Kif5c,-0.033018346,0.109538911,0.14062218
Gm56620,-0.020174654,0.80660371,0.835126601
H3c4,0.038642103,0.688567855,0.728922395
Pnpla1,0.025057818,0.79256124,0.822867864
Trpv4,-0.207593348,0.320256358,0.371451328
Gm6013,-0.01794147,0.808898391,0.837103337
Cdv3-ps,0.053621767,0.459912715,0.51143007
Cfdp1,-0.027128873,0.103276462,0.13321851
Map2k6,-0.044460609,0.147803807,0.184784279
1500002F19Rik,0.05094381,0.626865841,0.671867791
Gm13886,0.007258155,0.915724447,0.930096803
Wnk2,0.044345496,0.102959698,0.132879065
Gm7353,-0.052763776,0.269593464,0.31831963
Gm38077,0.086691985,0.33847804,0.390258605
Gm8784,0.035140043,0.425200153,0.477424528
Rps12-ps3,0.064545628,0.484766956,0.536227888
A730020M07Rik,0.014722644,0.886868111,0.905006086
Gm36936,0.057188036,0.536975712,0.587000693
Rpl18a-ps1,0.035000706,0.63375951,0.678285016
Scn5a,0.093408818,0.262126186,0.310375578
Uckl1os,0.038849965,0.582556312,0.629941516
Tespa1,0.020507362,0.824989823,0.851299294
Gm49668,-0.059828755,0.487677918,0.538963644
Nrg4,0.032869477,0.701853619,0.740702233
Mtx1,0.028101637,0.131133612,0.165882863
Wrap53,-0.036862466,0.164387249,0.203741242
Gm4828,-0.018191482,0.852531653,0.874935457
Gm56912,0.045249624,0.266966734,0.315542801
Eif5b,-0.047459819,0.103553625,0.133536003
Gm15429,0.037530406,0.662935477,0.70595554
Ubap2l,0.034773535,0.103600602,0.133586574
Dsp,-0.120551333,0.107416526,0.138113839
Gm20568,0.094624209,0.444549326,0.496365836
Pigh,0.039442133,0.190578863,0.232668407
Gjc3,0.052047084,0.108103756,0.138904088
Lims1,0.03224302,0.108051938,0.138847869
Abhd3,-0.040053429,0.104781159,0.134997595
Gm11539,0.023758136,0.861836795,0.883004616
Nsd3,-0.040965119,0.104225193,0.134318867
Fgfr2,-0.043599387,0.105979145,0.136377738
ENSMUSG00000121502,-0.0126731,0.836385453,0.861045343
Odad2,0.074590429,0.420994264,0.473226803
Cited4,-0.060291099,0.545831519,0.595433699
Fkbp14,0.032472139,0.129187126,0.163709304
Incenp,0.029904879,0.156684604,0.194869527
Dnajb2,-0.034487316,0.104910609,0.135144146
Sftpc,-0.038140077,0.612415593,0.658471082
Smyd1,-0.003360571,0.987070457,0.989985916
Thop1,0.032136287,0.10900143,0.139973937
Gm43655,-0.03068111,0.725201482,0.762311817
Hpcal1,-0.068641713,0.109980867,0.141157966
Gm7862,0.039784668,0.443138673,0.495047642
Gm11767,0.054916278,0.27134169,0.320164223
Gm38387,0.018551932,0.844624329,0.868021684
Efr3b,-0.04094798,0.106034119,0.136438281
Klf12,-0.082187877,0.114461067,0.146395186
Papln,0.014808178,0.881489187,0.900217054
Pi15,-0.047434538,0.322824393,0.374114656
Efcab15,0.036170002,0.564838003,0.613639721
Gm8210,0.118122207,0.612579893,0.658565468
Snrpert,0.040669339,0.247751983,0.294652662
1810010K12Rik,-0.002451727,0.977782272,0.982519644
Carmil1,-0.043054349,0.123931334,0.157687485
Ppp1cb,-0.036414007,0.10910048,0.14009068
Gm2694,-0.053288589,0.505601035,0.556555584
Ackr4,0.075261486,0.487594494,0.538940004
Lrrc26,-0.049278329,0.426630478,0.478843128
Dlg1,-0.03093196,0.105707172,0.136058266
Gimap1,-0.036612358,0.507617376,0.558489423
2610037D02Rik,0.046221356,0.616274534,0.662082621
Lfng,-0.058273471,0.142802582,0.179208548
Gm37249,0.014751226,0.879094813,0.898245273
Gm37784,0.047623435,0.643263581,0.687516409
A430108G06Rik,-0.001646318,0.986279083,0.989382758
Gm10146,-0.037490494,0.448142893,0.499762358
Gm3888,0.06012014,0.422887288,0.475168524
Gm47484,0.031266223,0.548107008,0.59757515
Acot11,-0.061115983,0.111489654,0.142892033
Hyal3,-0.037646281,0.640167335,0.684589707
Rnf207,-0.053640558,0.554566011,0.60366127
Gm11889,-0.053527662,0.740212464,0.775911421
P2rx5,0.059967115,0.299174102,0.349366113
Ghrl,0.012357468,0.879424654,0.898528965
Gm43808,0.000376012,0.996759148,0.997744489
Gm5814,-0.012006832,0.904585348,0.920738658
Gm13292,-0.048562662,0.560990542,0.609883237
Axin1,0.032048031,0.119349184,0.152273707
Rps2-ps13,-0.222789961,0.177347591,0.217983679
Gm4535,0.007773027,0.957922271,0.966342826
Ddx56,0.024766236,0.114216941,0.146126379
Lncpint,-0.006671408,0.928501353,0.941352393
Gm26779,-0.013123071,0.906840175,0.922597327
Atg10,0.039686097,0.156780073,0.194972704
Gm37168,0.050851611,0.605618376,0.65218109
Gm38104,0.023344542,0.860740091,0.882213749
Cfap53,0.030929702,0.797219251,0.827005676
4930447N08Rik,0.012252462,0.874981153,0.894572998
6430590A07Rik,-0.019903191,0.800592201,0.829704645
Gm7266,-0.010368544,0.882745275,0.901279784
Gm49502,-0.079497482,0.652658339,0.696217429
Eif1ad,-0.028571877,0.131189121,0.165940887
Ak8,-0.056590892,0.38224437,0.434607304
Prex2,0.074534483,0.107761158,0.138515575
Gm5525,0.018548805,0.820140555,0.847107855
Gm16023,-0.015351021,0.845844024,0.869043291
Ppil4,-0.0294825,0.110626836,0.141902412
Gm1866,0.027482574,0.570112359,0.61854999
Pcsk4,0.045497474,0.452928844,0.504478623
5330439K02Rik,0.021762732,0.684281271,0.724964167
Gm6402,0.019077269,0.800368769,0.829572976
Gm25432,-0.032086581,0.505497061,0.556547899
Zbed6,0.095965824,0.137270439,0.172896272
Gm38372,0.106362505,0.488622309,0.53979877
Gm28455,-0.0062717,0.927533396,0.940537222
Tunar,-0.051623453,0.132431966,0.16734081
Gm7392,0.03913506,0.581213517,0.628643792
Krt8,0.098023185,0.562533713,0.61129066
1700003N22Rik,0.008458983,0.901199373,0.91767205
Gm43442,0.034410771,0.448884694,0.500492332
Gm5778,-0.000726731,0.99147239,0.993318923
Kcnj12,-0.05752274,0.21099722,0.254877186
4933428G20Rik,0.030968695,0.688899385,0.729138835
Gm8036,0.07412814,0.813618649,0.841634002
Dnaaf9,0.031380658,0.108692259,0.139617659
Gm12445,-0.031428582,0.75893066,0.792684448
Sumo2,0.024173145,0.121054863,0.154278405
Rps4l,-0.07528586,0.170552086,0.210578368
Neu1,-0.042630746,0.111173626,0.142532542
Sumf1,0.030365538,0.12229448,0.155696855
B230219D22Rik,0.027000602,0.109456711,0.140537616
Pola1,-0.032873979,0.187623587,0.229483618
Gm11702,0.058763946,0.446312139,0.498075667
Gm9108,0.017169733,0.807340048,0.835741872
Slc16a8,0.120206639,0.502955448,0.553997638
Fxn,-0.038986394,0.238881555,0.285008808
Impg2,0.043879744,0.583554298,0.630827913
Gm32031,0.02184478,0.774202565,0.806043483
Sgcd,-0.052342493,0.4045954,0.456791842
Ccdc116,-0.035156472,0.484812341,0.536243632
Gm20900,0.03545685,0.619321416,0.664866464
Ywhab,-0.027092098,0.115808775,0.147986953
Hebp2,-0.04056002,0.335918812,0.387567455
Ss18l2,-0.033305221,0.129218866,0.163737472
Gm56593,-0.026711933,0.742060926,0.777517608
Insc,-0.046524941,0.233305538,0.279188149
Gm14277,0.033395523,0.452480878,0.504175405
Gm5513,-0.000304485,0.996970946,0.997898469
Gm5120,-0.005312891,0.942790476,0.953536737
Tekt4,-0.056061761,0.486361688,0.537784564
Gm20784,0.013509223,0.844899347,0.868200654
Gm6736,0.010954476,0.864445555,0.885168389
Gm15432,0.002356778,0.972412836,0.978094809
Syap1,0.027524924,0.113766433,0.145604117
Dram1,0.032852045,0.441596668,0.493549217
Atp5c1-ps,0.003784146,0.959428865,0.967579148
Gse1,0.070547526,0.112174023,0.143694273
Igsf1,-0.074306086,0.153038955,0.190775043
Gm7600,0.055113651,0.355640308,0.407888085
Gm22009,0.030604254,0.821543518,0.848431467
Meaf6,0.02436491,0.109953841,0.141133802
Gm13563,0.003097761,0.96642596,0.973381106
Gm2573,0.03347354,0.368870581,0.421153955
Stk19,-0.048793965,0.162040403,0.201078683
M6pr-ps,-0.034523676,0.370664543,0.423089944
Gm4754,0.009957107,0.886934669,0.905020355
A230103L15Rik,-0.041310525,0.631697776,0.676499037
4933432I09Rik,0.019669875,0.802687856,0.831726284
Chd2,-0.060327955,0.112571549,0.144160589
Asph,-0.036011153,0.110582474,0.141856078
Prr3,-0.034916887,0.138571845,0.174433326
Lgals2,0.02842472,0.743089198,0.778452864
Gm47573,0.00152609,0.986372359,0.98941867
Pcdhb12,0.041797474,0.325648257,0.376981109
Gla,-0.031485471,0.145198207,0.181936376
Gm43587,-0.032322275,0.594088765,0.640873403
Gm13422,-0.021150143,0.789578448,0.820315251
Ido2,0.041050432,0.455566336,0.507088193
Gm14414,-0.012879872,0.910942437,0.925949992
Ggt1,0.038837056,0.421716824,0.474008058
Reep1,-0.031344274,0.111345628,0.142728695
Rpl7-ps8,0.028630698,0.551944208,0.601301664
Gm5879,0.030642606,0.652092333,0.695742992
Gm9762,-0.048352495,0.190201925,0.232257639
Rock1,0.040395479,0.12033316,0.153415421
Flt1,0.039560268,0.111395084,0.142781457
Gm6883,-0.035107068,0.513117664,0.564108282
Adal,-0.042230565,0.147340821,0.184312542
Btf3l4,0.044975635,0.120298105,0.153393451
Gm9958,-0.035894463,0.553515113,0.602669776
Gm49797,-0.032529314,0.195296287,0.237672752
Rps8-ps5,-0.011627678,0.920379975,0.934329238
Mlf1,0.09481708,0.331143874,0.382675002
Pcnx3,0.03412493,0.114480848,0.146409608
2810001G20Rik,0.102453892,0.239397852,0.285605006
Gm13341,-0.1035198,0.438893125,0.4908463
4933416I08Rik,0.039656335,0.172164833,0.21234115
Slirp,-0.008212809,0.866252799,0.886544334
Gm11598,0.022932259,0.688276727,0.728659014
Prr36,-0.066928341,0.121262866,0.154497741
Ndufaf3,-0.03224278,0.127906786,0.162254046
Fth1-ps,-0.065878955,0.494238503,0.545303268
Zfp282,0.028758228,0.139712957,0.175702721
Mthfs,0.038336217,0.509980564,0.560838525
Gm47962,-0.018066931,0.794395274,0.824298515
Ifi27,0.062949887,0.124782182,0.158699703
A830005F24Rik,0.023828195,0.662240915,0.705259534
Xlr3a,-0.005324516,0.969810307,0.976072299
Arg2,0.061740392,0.314674811,0.365630253
Gga2,-0.024914245,0.127215461,0.161484179
Tgm4,0.010172729,0.871526471,0.891358604
Uqcc6,-0.033500234,0.331955003,0.3835296
Pnldc1,0.003874436,0.965712024,0.97306057
Mrpl57,-0.031427984,0.130932122,0.165664502
Aldh3a1,-0.051513408,0.552084068,0.60141597
Uba52rt,-0.046873847,0.247976336,0.294899112
Fancc,-0.046609015,0.237614056,0.283771913
Gm50455,0.027451159,0.686440847,0.726938956
Eef1akmt4,0.027564658,0.608695291,0.655043807
Gm43555,-0.00618411,0.918235726,0.932262447
Pias3,-0.03460775,0.13562756,0.171039767
Gm16581,-0.025068206,0.613365204,0.659368552
Gm15900,-0.023784858,0.730664494,0.76735151
Shroom2,-0.034613015,0.11315362,0.14486289
Prkab2,-0.043916966,0.11561355,0.147748453
A230072E10Rik,-0.026796121,0.657748768,0.701169637
9330118I20Rik,0.021295996,0.730661227,0.76735151
Gm37637,-0.034105545,0.489025721,0.540105785
Zfp455,0.030797986,0.261992378,0.310238481
Ntmt1,0.036942836,0.141664186,0.177935593
Fibp,0.036794601,0.130344366,0.164993597
C330024D21Rik,-0.055751067,0.540207108,0.590046013
Vma21-ps,0.013593071,0.857064058,0.878969359
Ptar1,0.053741759,0.115227094,0.147298322
Tuba1c,0.254349547,0.163702673,0.202951229
4930522L14Rik,-0.065684543,0.452714395,0.504309663
Gm56496,0.034374339,0.271837004,0.320704694
Iba57,-0.025786463,0.188388691,0.230288519
Plcxd3,-0.070867,0.179998444,0.220942186
Setd1a,0.034831194,0.146712179,0.183606213
A830019P07Rik,-0.054784352,0.487963614,0.53924412
Gm11942,-0.140104984,0.144815719,0.181496745
Wdr75,-0.022802366,0.125308904,0.159298979
Nek3,0.034319985,0.285704116,0.335318106
G2e3,-0.047327638,0.147093689,0.184030145
Tbc1d32,0.042996919,0.135799706,0.171244314
Mllt10,-0.031404427,0.130548752,0.16520372
Gm57450,-0.016730313,0.79228103,0.822725803
4930431P19Rik,0.038558534,0.397719681,0.450151002
Ovgp1,-0.017054218,0.849234666,0.872082893
Rpp38,0.029923526,0.217587815,0.262147022
Ttn,0.035180785,0.611806723,0.65814529
Fkbp11,-0.014246799,0.842412072,0.866317068
Apeh,0.029256186,0.142156335,0.178488632
Noct,-0.033746411,0.115567333,0.147700354
Scml2,0.008319335,0.906205651,0.922169785
Rnft1,0.040822786,0.146185711,0.18303652
Pelo,-0.030932284,0.288714945,0.338436436
Eif3s6-ps3,-0.017555463,0.826120596,0.852363938
Gm56876,0.020901867,0.843150866,0.866890977
Gm26560,-0.019933793,0.774951677,0.806677038
Dmrt2,-0.037341384,0.650752046,0.694356023
Gm15989,-0.000143444,0.998055972,0.998461992
Gm21596,0.033106206,0.595893823,0.642754325
Selenok-ps5,-0.017246836,0.855587893,0.87766462
Tpmt,-0.026042097,0.191335315,0.233476013
Gm28370,0.036129563,0.228682841,0.274113671
Nrxn2,0.043075472,0.11804516,0.150710479
Gm8666,0.031562596,0.52115379,0.571774464
Gm6988,0.021734037,0.828057468,0.853748278
Gm48350,-0.005055614,0.925168143,0.938470502
Lct,0.107191907,0.121423509,0.154668069
Col4a3,0.053607185,0.687521778,0.72794931
Gm10136,-0.045821387,0.674091708,0.716152235
Gm15513,-0.024143864,0.709760991,0.748091214
Acyp1,0.040832271,0.170422384,0.21043332
Pcna,-0.0325906,0.146671656,0.183568845
Poldip3,-0.028536822,0.117213665,0.149748852
Gm2155,0.004360614,0.947063591,0.957071308
Gpm6b,-0.031737512,0.125953857,0.160036145
Zfp868,0.028917438,0.144042418,0.180606466
Clk4,-0.062246392,0.128107958,0.162497265
Gm56626,0.065523147,0.56848548,0.617018225
Asxl3,0.060134554,0.177608538,0.218273247
Gm56714,0.027587972,0.65631612,0.699772418
Polr2k,-0.061919755,0.190933639,0.233003492
Gm6204,-0.077834876,0.466814558,0.518602504
Tdrd6,0.013510145,0.904907631,0.921012237
Nab1,-0.025687361,0.122979743,0.156511408
Fuom,-0.03513669,0.156654048,0.194858211
Gm12462,-0.038793677,0.787559817,0.818465026
Gm12844,0.027045276,0.69878209,0.737965331
ENSMUSG00000121318,0.014349365,0.904583242,0.920738658
6230426M11Rik,-0.009956118,0.860218205,0.88178385
Gm37963,0.033276637,0.76022739,0.79370174
Ndufb7,-0.042616663,0.122710749,0.156192164
C030015A19Rik,-0.034749156,0.314570306,0.365558175
Gm7859,-0.030367242,0.770809321,0.802996348
Gm57241,-0.01476845,0.855569117,0.87766462
Fzd3,0.060304588,0.117905237,0.150543978
Six3os1,-0.047215132,0.759931321,0.793488885
Cog7,0.024623043,0.12057072,0.153706907
Bptf,-0.056067729,0.117904846,0.150543978
Gm5064,-0.027295462,0.6070261,0.653574386
Gm45246,-0.056573277,0.652854337,0.696383353
Skap1,0.060958354,0.414118469,0.466350603
Mbp,-0.045768137,0.129546096,0.164043438
Cyp2j12,0.062829095,0.323046795,0.374347191
Clic3,0.001710583,0.983318041,0.986872479
mt-Cytb,-0.062179429,0.134037416,0.169220394
Tyms,-0.042612275,0.381063814,0.433436797
Gm57399,0.030457151,0.553127223,0.602323635
Zbed3,0.030737462,0.198703731,0.241321153
Fanca,0.022351029,0.695559293,0.735193274
Gm56901,0.018847565,0.76672988,0.799520726
Lck,-0.02999424,0.480101567,0.531579622
Fgd1,-0.03175357,0.16222662,0.201251732
Gm21378,0.015554217,0.808260474,0.836493464
Exosc10,0.019924109,0.126207338,0.160310886
Amd-ps4,-0.219047838,0.446925108,0.498662744
Mrps5,-0.018831536,0.125765185,0.159820012
Otogl,0.051144605,0.400407174,0.452657062
Gm14253,-0.065996534,0.19535132,0.237685724
Zfp488,-0.036097106,0.285056901,0.334649764
Gm12522,0.030975554,0.536406184,0.586527095
Rps15a-ps6,0.024539631,0.725748955,0.762747574
Clxn,-0.053801687,0.159801345,0.198486208
Gm5165,-0.037553327,0.229307468,0.274747599
Gm9801,-0.011091363,0.909577318,0.924835437
Krtcap2,-0.033269313,0.140708729,0.176825818
Gm17023,0.006759497,0.894251831,0.91135226
Zfp429,0.032115008,0.475395104,0.527114417
Gm56852,-0.025753994,0.731072807,0.767686652
Gm2027,0.024288897,0.625288653,0.670484795
Gm36298,0.041747778,0.374418202,0.427006422
Ccar2,0.018241952,0.120151309,0.15322897
Mapk8ip1,-0.031548022,0.122819742,0.156319338
Cimap3,0.076765768,0.473494383,0.525277587
Sav1,0.02570944,0.186774606,0.228575151
Cdca7l,0.033539438,0.486745135,0.538139419
Selenot-ps,0.017344905,0.739920086,0.775652175
Ccpg1,0.020971486,0.770400844,0.802671367
En2,-0.033993541,0.700074749,0.739135849
Gm12276,0.016480528,0.77686199,0.808470001
Gm19221,-0.031734289,0.711891677,0.750061411
Rab26os,-0.027765712,0.582224299,0.629627408
Gm49937,0.025726548,0.527604363,0.57778367
Gm10350,0.078626009,0.64588033,0.689799231
Zfp811,-0.061942101,0.198082774,0.240736859
Eps8l1,0.007757629,0.907246871,0.922902
Gm49445,0.01207932,0.85956081,0.881162445
Dars2,-0.026616688,0.140635302,0.176746447
A830011K09Rik,-0.03089107,0.325855937,0.377196161
Tsbp1,0.0209678,0.745367787,0.780554878
Rasa2,0.03651256,0.129278689,0.163782582
Rffl,0.04182686,0.164666409,0.204043159
Mt1,0.087611465,0.121228313,0.15446515
Rpl28-ps3,0.018002616,0.823657171,0.850280932
Gm49980,0.02757472,0.906043776,0.922059566
Dpy19l1,-0.043534682,0.121574183,0.154825627
Wdr24,-0.029532206,0.138340525,0.174180353
Spag9,0.030477444,0.12579947,0.159851781
Nrcam,-0.038953814,0.126337326,0.160464157
Gm12319,-0.016930987,0.793748436,0.823852009
Dhx8,-0.032654365,0.127095616,0.161355847
Nsmce4a,-0.02220643,0.133026316,0.168022807
Ercc2,0.054641436,0.179380257,0.220246201
Sgsm3,0.032342444,0.126518513,0.160670578
Rab43,0.016088556,0.769010087,0.801364467
Lmx1a,0.010886754,0.944693275,0.955097587
Gm11518,-0.008690392,0.915798854,0.930117498
Dbx2,0.044126803,0.146892258,0.183804851
Eif4g2,-0.026546583,0.130355209,0.164995189
Kif27,0.06010921,0.289322112,0.33909107
Prpf38a,0.025103588,0.146193163,0.18303652
Mettl25b,-0.041773158,0.186963034,0.228740701
Gm11663,0.014803308,0.829162798,0.854631963
Rtraf-ps,-0.102216351,0.188212463,0.230122121
Mrps28,0.038082022,0.212225815,0.256260885
Zfyve26,0.043766667,0.142882823,0.179283105
Ebf2,-0.012801167,0.942639738,0.953480314
Gm45447,0.031424748,0.386278869,0.438615069
Zmat5,-0.030207602,0.227395453,0.272741453
Garnl3,0.047249295,0.13737085,0.173010083
B230369F24Rik,-0.030836308,0.281501072,0.330836311
Igbp1b,0.002631672,0.965447512,0.97285099
Sgms2,-0.100118341,0.240322164,0.286588551
Zfp1001,-0.037290636,0.457409043,0.509007646
Gm6981,0.000971583,0.98786418,0.990569194
Efcab6,-0.095846287,0.216386932,0.260809736
Scaper,-0.037937185,0.127658955,0.161963536
Col8a1,0.218857527,0.315765228,0.36674871
Rnf152,0.07964574,0.203893414,0.247013951
Dnajc13,-0.038272958,0.124391997,0.158238533
Gfus,-0.03042258,0.170412526,0.21043332
Gm15328,-0.023291351,0.797559154,0.827208729
Gm8292,-0.062950802,0.27663607,0.325719105
Rpl7a-ps11,0.035514122,0.591290025,0.638348479
Gm5824,0.007476652,0.967416729,0.974264996
9430085M18Rik,-0.050806387,0.559400582,0.608502856
Ttc5,0.024153501,0.134586799,0.169876606
Gm6552,-0.032030713,0.351651573,0.403851503
1700048O20Rik,0.065105698,0.264353044,0.312689706
Gm26881,-0.034436086,0.575988806,0.623785549
Rab11fip1,0.062131777,0.272582642,0.321474212
Slc25a17,0.071859945,0.136699392,0.172240033
Nos1,-0.065921076,0.124695568,0.158601264
Gm12371,0.033437705,0.620565941,0.666027939
Mkrn2os,0.025948459,0.578829712,0.626428685
Tmem97,-0.032642297,0.198649074,0.24128882
Ess2,-0.025443369,0.142253963,0.178598186
Hmgb1-ps7,0.110147423,0.238013251,0.284147385
Lppos,-0.037838248,0.347240545,0.399392726
Actn3,0.02436721,0.690536959,0.730512734
Ccdc15,0.042048685,0.673672222,0.715883303
Gm7902,-0.027168266,0.549914267,0.599426544
Lrp2,0.012117482,0.914850496,0.929395213
Hectd2,0.077685354,0.142929716,0.179328873
Myo1b,-0.03518733,0.155362254,0.193321226
Gm13310,0.055312143,0.726857357,0.763827006
