gene,log2FoldChange,pvalue,padj
Ints10,-0.015632852,0.26219311,0.30996444
Pcdhb18,0.03295667,0.26219311,0.30996444
Rab24,0.027526119,0.26219311,0.30996444
Tmed5,-0.04859919,0.26219311,0.30996444
Upf1,-0.017772428,0.26219311,0.30996444
AI480526,0.12411091,0.263423262,0.31124772
D830050J10Rik,0.056903971,0.263423262,0.31124772
Gm16185,0.121816754,0.263423262,0.31124772
Gm8186,0.038652931,0.263423262,0.31124772
Rbm6-ps1,0.041950709,0.263423262,0.31124772
Rpl21,-0.059716727,0.263423262,0.31124772
Thop1,0.031830985,0.263423262,0.31124772
Zcrb1,0.016806195,0.263423262,0.31124772
6720427I07Rik,-0.050515076,0.26465739,0.312577174
Colec11,0.095187278,0.26465739,0.312577174
Gm12428,-0.125223838,0.26465739,0.312577174
Gm39244,-0.227282906,0.26465739,0.312577174
Kmt2c,-0.061851319,0.26465739,0.312577174
Rrp36,0.038116514,0.26465739,0.312577174
Ankfn1,0.158426289,0.265895498,0.313888705
Dmp1,-0.045930783,0.265895498,0.313888705
G0s2,-0.053818908,0.265895498,0.313888705
Gm9269,-0.23544633,0.265874492,0.313888705
Hmga2-ps1,0.067331828,0.265895498,0.313888705
Rac1,-0.014396007,0.265895498,0.313888705
Usp29,0.045860333,0.265895498,0.313888705
6430571L13Rik,0.090659063,0.267137588,0.315160471
Coq3,0.019476496,0.267137588,0.315160471
Gm2546,-0.068468466,0.267137588,0.315160471
Gm43858,-0.059811882,0.267137588,0.315160471
Gm7464,0.053511597,0.267137588,0.315160471
Lfng,-0.058230158,0.267137588,0.315160471
Map2,-0.026495864,0.267137588,0.315160471
Ogdh,-0.009797677,0.267137588,0.315160471
Tspan5,0.031048014,0.267137588,0.315160471
Abcg1,-0.025466801,0.268383661,0.316413694
Ap4m1,-0.018193424,0.268383661,0.316413694
Gm44950,0.030853179,0.268383661,0.316413694
Larp1b,-0.016408585,0.268383661,0.316413694
Luc7l3,-0.05121809,0.268383661,0.316413694
Rab11fip1,0.062477414,0.268383661,0.316413694
Rps27a,-0.047538794,0.268383661,0.316413694
Septin5,-0.023930117,0.268383661,0.316413694
Trim16,-0.051170581,0.268383661,0.316413694
Zfp831,-0.038990949,0.268383661,0.316413694
Atad1,-0.014034638,0.269633722,0.317756889
Csnk2a1-ps3,-0.030732653,0.269633722,0.317756889
Pi15,-0.054206754,0.269633722,0.317756889
Rpl10,0.025114314,0.269633722,0.317756889
Sgsm3,0.034822359,0.269633722,0.317756889
Tgm3,-0.117831964,0.269633722,0.317756889
Abhd1,0.049696485,0.270887771,0.319125519
Btbd10,-0.015191689,0.270887771,0.319125519
Gm14325,0.054588374,0.270887771,0.319125519
Mtx1,0.022076781,0.270887771,0.319125519
Phax,-0.011148275,0.270887771,0.319125519
3110006O06Rik,0.070439285,0.272145811,0.320432148
Ccl27a,-0.103228202,0.272145811,0.320432148
Cep70,0.046234418,0.272145811,0.320432148
Dennd1a,-0.024628793,0.272145811,0.320432148
Fcho2,0.016963402,0.272145811,0.320432148
Gm56999,-0.078480064,0.272145811,0.320432148
Rpl3,0.036151335,0.272145811,0.320432148
Tmem120b,-0.014997628,0.272145811,0.320432148
Gm10629,-0.063639111,0.273407845,0.321764042
Gm5067,0.086331471,0.273407845,0.321764042
Jun,0.054369316,0.273407845,0.321764042
Mypopos,0.101317167,0.273407845,0.321764042
Nsun7,0.047550689,0.273407845,0.321764042
Pbrm1,0.032503058,0.273407845,0.321764042
Zfp689,-0.015475935,0.273407845,0.321764042
9030612E09Rik,-0.050489143,0.274673875,0.323055212
Abhd3,-0.040744996,0.274673875,0.323055212
Aldoart1,-0.031360997,0.274673875,0.323055212
Drg2,-0.008546292,0.274673875,0.323055212
Gm45447,0.037388728,0.274673875,0.323055212
Smarcc1,-0.004688566,0.274673875,0.323055212
Surf4,0.019770094,0.274673875,0.323055212
Tpmt,-0.026606429,0.274673875,0.323055212
Zfp57,0.062704936,0.274673875,0.323055212
Cnp,0.037966191,0.275943901,0.324393794
Gm45426,-0.099372339,0.275943901,0.324393794
Gpr165,0.046403406,0.275943901,0.324393794
Kbtbd4,-0.025549049,0.275943901,0.324393794
Lsm7,-0.055052242,0.275943901,0.324393794
Trpc6,0.065541497,0.275943901,0.324393794
Utp20,0.029458845,0.275943901,0.324393794
Ago2,-0.029296576,0.277217928,0.325602443
Clxn,-0.039860127,0.277217928,0.325602443
Cntn1,0.023406126,0.277217928,0.325602443
Cox15,-0.030317862,0.277217928,0.325602443
Cyp4x1os,0.12057493,0.277217928,0.325602443
Dctpp1,0.038512548,0.277217928,0.325602443
Eif6,0.028446566,0.277217928,0.325602443
Folr1,-0.223237194,0.277217928,0.325602443
Mitf,0.045695423,0.277217928,0.325602443
Natd1,0.03175803,0.277217928,0.325602443
Ppp6r3,0.019164162,0.277217928,0.325602443
Setmar,0.036007385,0.277217928,0.325602443
Ten1,0.02006581,0.277217928,0.325602443
Atg16l2,-0.033812249,0.278495956,0.326947377
ENSMUSG00000121728,0.038437975,0.278495956,0.326947377
Gm10817,0.085119534,0.278495956,0.326947377
Il27ra,0.069925329,0.278495956,0.326947377
Ngfr,0.060048531,0.278495956,0.326947377
Rag1,0.124381212,0.278495956,0.326947377
Rpl7a-ps11,0.048648566,0.278495956,0.326947377
Cdh22,0.003412352,0.279777987,0.328206234
Cfap36,-0.032229948,0.279777987,0.328206234
Cltb,0.046711659,0.279777987,0.328206234
Ddx51,-0.017773752,0.279777987,0.328206234
Fasn,-0.00686732,0.279777987,0.328206234
Ggnbp1,0.058446422,0.279777987,0.328206234
Gm6961,-0.085151781,0.279777987,0.328206234
Hdgfl2,0.017567992,0.279777987,0.328206234
Igsf9b,0.059949616,0.279777987,0.328206234
Tmem35a,0.024618216,0.279777987,0.328206234
Ube2l3,-0.016868188,0.279777987,0.328206234
2700097O09Rik,-0.029155788,0.281064024,0.329647483
Gm10601,0.107717069,0.281064024,0.329647483
Rpl17-ps3,-0.032216282,0.281064024,0.329647483
1700018L02Rik,-0.07915387,0.282354068,0.33098011
Adcy5,0.021561289,0.282354068,0.33098011
Akap14,0.108131931,0.282354068,0.33098011
Gm44168,0.13378748,0.282354068,0.33098011
Grin2b,-0.060423331,0.282354068,0.33098011
Lrrtm3,0.009558781,0.282354068,0.33098011
Mgat5,-0.012213422,0.282354068,0.33098011
Mtpap,0.019489025,0.282354068,0.33098011
Adal,-0.036325928,0.28364812,0.332383849
Anp32b,-0.030329792,0.28364812,0.332383849
Ints9,0.022185198,0.28364812,0.332383849
Sycp3,-0.130610077,0.28364812,0.332383849
Tbxa2r,0.069488437,0.28364812,0.332383849
Gm43442,0.041698577,0.284946183,0.33379133
Hcfc1,0.039699498,0.284946183,0.33379133
Prtn3,0.082796119,0.284946183,0.33379133
Uba52,-0.056208116,0.284946183,0.33379133
Ubxn7,-0.031379175,0.284946183,0.33379133
Pml,0.032717675,0.286248257,0.335270974
Rtcb,-0.016152714,0.286248257,0.335270974
Gm9796,0.095771831,0.287540225,0.336709102
Plaat3,0.04456235,0.287554346,0.336709102
Snx20,0.095637702,0.287554346,0.336709102
Trappc1,0.019799855,0.287554346,0.336709102
1500004A13Rik,0.029577824,0.288864449,0.33801323
2010204K13Rik,-0.039448885,0.288864449,0.33801323
Derl1,0.016276624,0.288864449,0.33801323
Gm15484,0.044578108,0.288864449,0.33801323
Gm35612,-0.072599085,0.288864449,0.33801323
Gm6439,-0.070658125,0.288864449,0.33801323
Golga2,-0.019639914,0.288864449,0.33801323
Pim2,0.067316385,0.288864449,0.33801323
Rps4l,-0.087952898,0.288864449,0.33801323
Unc50,-0.020095097,0.288864449,0.33801323
Actg-ps1,-0.052061879,0.290178568,0.339343334
Ermardl2,-0.09988948,0.290178568,0.339343334
Gm47694,0.065465501,0.290178568,0.339343334
Gm5577,0.129288914,0.290178568,0.339343334
Gm8960,0.04116257,0.290178568,0.339343334
Med17,-0.004180524,0.290178568,0.339343334
Nagk,0.030094086,0.290178568,0.339343334
Pikfyve,-0.047330585,0.290178568,0.339343334
Tmc4,0.121293431,0.290178316,0.339343334
Abca6,-0.125610445,0.291496705,0.340769052
Casq1,0.09769021,0.291496705,0.340769052
Dnajc30,-0.014625952,0.291496705,0.340769052
Gm2451,-0.030233301,0.291496705,0.340769052
Gm29514,0.088877089,0.291496705,0.340769052
D130040H23Rik,0.048317085,0.292818861,0.342198498
Ddx41,0.011206345,0.292818861,0.342198498
Ddx55,0.016281802,0.292818861,0.342198498
Gm38102,0.14355444,0.292818861,0.342198498
Hcfc2,-0.012549782,0.292818861,0.342198498
Gm15772,0.099215406,0.294145038,0.343631671
Kcna3,0.070186781,0.294145038,0.343631671
Magt1,0.042632944,0.294145038,0.343631671
Rpl32,0.011399077,0.294145038,0.343631671
Stradb,-0.012363126,0.294145038,0.343631671
Denr,0.018751762,0.295475235,0.344998351
Gm15387,0.045803245,0.295475235,0.344998351
Gm6505,-0.0611717,0.295475235,0.344998351
Klhl21,-0.021597164,0.295475235,0.344998351
Lrrc4c,-0.018177995,0.295475235,0.344998351
Mrps26,-0.029493243,0.295475235,0.344998351
Nkain2,0.028631609,0.295475235,0.344998351
Sox1,-0.040194018,0.295475235,0.344998351
Gm2614,0.06792406,0.296809455,0.346509187
Nme6,0.032587423,0.296809455,0.346509187
B930095G15Rik,0.050234575,0.298147698,0.347953524
Ccdc66,0.021139604,0.298147698,0.347953524
Gm18755,-0.100396067,0.298147698,0.347953524
Ikzf2,-0.03875318,0.298147698,0.347953524
Rasal2,-0.025136644,0.298147698,0.347953524
Atmin,-0.015875821,0.299489966,0.349354223
C230072F16Rik,0.101147562,0.299489966,0.349354223
Fuom,-0.038471215,0.299489966,0.349354223
Gm12671,-0.097460328,0.299489966,0.349354223
Gxylt1,0.023781815,0.299489966,0.349354223
Hspa12b,-0.047897283,0.299489966,0.349354223
Odr4,0.017185232,0.299489966,0.349354223
Ccdc15,0.073632044,0.300836258,0.350687029
Chmp5,0.017356062,0.300836258,0.350687029
Cplx2,-0.029959404,0.300836258,0.350687029
Dennd6b,-0.033442433,0.300836258,0.350687029
Krt8,0.136889635,0.300836258,0.350687029
Lpin1,0.00445752,0.300836258,0.350687029
Osbpl9,-0.007386273,0.300836258,0.350687029
Rps7-ps2,-0.063538384,0.300836258,0.350687029
Rtraf,-0.019758986,0.300836258,0.350687029
Tmem79,0.05022692,0.300836258,0.350687029
Brme1,0.01713287,0.302186577,0.352094202
Gm12643,0.037723084,0.302186577,0.352094202
Gm42715,0.077995712,0.302186577,0.352094202
Hnrnpab,0.023231139,0.302186577,0.352094202
Rnf112,0.033973162,0.302186577,0.352094202
Tchp,-0.029312103,0.302186577,0.352094202
Zfp626,0.019942128,0.302186577,0.352094202
Cryz,0.034264127,0.303540923,0.353552571
D330050I16Rik,-0.069764841,0.303540923,0.353552571
Foxo3,0.043019312,0.303540923,0.353552571
Polr3e,-0.018503741,0.303540923,0.353552571
Zfc3h1,0.029332723,0.303540923,0.353552571
Gm49668,-0.047181519,0.304899296,0.355062676
Ift88,-0.021778396,0.304899296,0.355062676
Ndufv3,0.024110069,0.304899296,0.355062676
Ccl19-ps5,-0.072933325,0.306261697,0.356456312
Gm11224,0.051638642,0.306261697,0.356456312
Gm2694,0.072093388,0.306261697,0.356456312
Psma5-ps,0.036967565,0.306261697,0.356456312
Samd11,-0.11940965,0.306261697,0.356456312
Slc7a10,-0.029395977,0.306261697,0.356456312
Slc9a1,-0.019759884,0.306261697,0.356456312
Tent2,-0.027595008,0.306261697,0.356456312
Ackr1,0.045887334,0.307628127,0.357853127
Gm43481,0.143744951,0.307628127,0.357853127
Irak1,-0.01961864,0.307628127,0.357853127
Sav1,0.024308221,0.307628127,0.357853127
Srsf9,0.025552438,0.307628127,0.357853127
Wdr75,-0.018824723,0.307628127,0.357853127
Zfp9,-0.015907905,0.307628127,0.357853127
Zfr,-0.014106171,0.307628127,0.357853127
Aass,0.064927001,0.308998586,0.359374479
Faim,-0.02835535,0.308998586,0.359374479
Gm7457,-0.174859902,0.308998586,0.359374479
Cadm4,-0.021201926,0.310373075,0.360875522
Gpm6b,-0.031936935,0.310373075,0.360875522
Plin4,-0.157287714,0.310373075,0.360875522
Rps6ka3,-0.026469692,0.310373075,0.360875522
2310047K21Rik,0.026163651,0.311751593,0.362331506
Bag4,-0.019010361,0.311751593,0.362331506
Clptm1l,0.016817318,0.311751593,0.362331506
Colq,0.083917299,0.311751593,0.362331506
Ost4,0.02817716,0.311751593,0.362331506
Plekhb2,0.017267217,0.311751593,0.362331506
Gm50390,0.06720696,0.312369961,0.36302569
Gm56912,0.036467283,0.313134142,0.363668272
Mrpl10,-0.027981438,0.313134142,0.363668272
Nol9,-0.012845762,0.313134142,0.363668272
Pkd2l1,-0.115896265,0.313134142,0.363668272
Rpn2,0.021856398,0.313134142,0.363668272
Rps3a1,-0.03843307,0.313134142,0.363668272
Selenoo,0.025066979,0.313134142,0.363668272
Smarcad1,-0.025413274,0.313134142,0.363668272
Sytl2,-0.032505784,0.313134142,0.363668272
Zyg11b,-0.021604092,0.313134142,0.363668272
Alkbh2,0.031563324,0.314520722,0.365130814
B230369F24Rik,-0.029344538,0.314520722,0.365130814
Gm13077,-0.070350544,0.314520722,0.365130814
Gm43672,0.032992415,0.314520722,0.365130814
Marchf11,-0.021445562,0.314520722,0.365130814
Tnrc6b,-0.059110292,0.314520722,0.365130814
A230077H06Rik,0.034640332,0.315911332,0.36654743
Hdac8,0.020598891,0.315911332,0.36654743
Ptma,-0.025594207,0.315911332,0.36654743
Rcor1,-0.024995977,0.315911332,0.36654743
Rpgrip1,-0.080916116,0.315911332,0.36654743
Wipf3,-0.039807937,0.315911332,0.36654743
Yju2,-0.02331821,0.315911332,0.36654743
Zfp524,-0.059720155,0.315911332,0.36654743
ENSMUSG00000121868,-0.036922527,0.317305973,0.368016778
Fen1,-0.045389937,0.317305973,0.368016778
Gm7591,-0.03082346,0.317305973,0.368016778
Incenp,0.022418898,0.317305973,0.368016778
Tpd52l2,0.001327,0.317305973,0.368016778
Txndc17,-0.019771299,0.317305973,0.368016778
Cap1,0.034211032,0.318704645,0.369464729
Dydc2,0.110494803,0.318704645,0.369464729
Ecpas,-0.019729186,0.318704645,0.369464729
Gprin2,-0.034323027,0.318704645,0.369464729
Gstp-ps,0.028342009,0.318704645,0.369464729
Pcdha9,0.046941045,0.318704645,0.369464729
Rapgef3,-0.016176015,0.318704645,0.369464729
B930059L03Rik,0.070203787,0.320107348,0.370841099
Bcl7a,-0.016259059,0.320107348,0.370841099
ENSMUSG00000121880,-0.03038273,0.320107348,0.370841099
Gas2l2,0.077238986,0.320107348,0.370841099
Gm11110,-0.084741263,0.320107348,0.370841099
Gm11223,-0.115487234,0.320107348,0.370841099
Gm56728,0.044150438,0.320107348,0.370841099
Scaf11,0.017777327,0.320107348,0.370841099
Setd6,0.023292428,0.320107348,0.370841099
Tdrd12,0.061751566,0.320107348,0.370841099
Gm33378,0.054356291,0.321514081,0.372345492
Gm36684,-0.134467427,0.321514081,0.372345492
Gm9523,0.058246437,0.321514081,0.372345492
Mier3,-0.033028248,0.321514081,0.372345492
Nhlh1,-0.017510324,0.321514081,0.372345492
1700086O06Rik,0.077672926,0.322924845,0.373928984
Pepd,-0.019365578,0.322924845,0.373928984
Creb3,-0.025575765,0.324339639,0.375340003
Emc1,-0.029417706,0.324339639,0.375340003
Gm10649,-0.061492396,0.324339639,0.375340003
Gm9493,0.045699893,0.324339639,0.375340003
Mdh1b,0.086854753,0.324339639,0.375340003
Mecr,-0.030208942,0.324339639,0.375340003
Nek3,0.036538361,0.324339639,0.375340003
Nrxn2,0.050548769,0.324339639,0.375340003
Oscar,-0.118135513,0.324337108,0.375340003
Ankrd13a,0.062425516,0.325758463,0.376753976
BC065397,-0.052385781,0.325758463,0.376753976
Baz2b,0.029822404,0.325758463,0.376753976
Gm44037,0.110495057,0.325758463,0.376753976
Gm45774,0.045695248,0.325758463,0.376753976
Setx,-0.026591939,0.325758463,0.376753976
Sirt6,-0.02513389,0.325758463,0.376753976
Trabd2b,0.068295647,0.325758463,0.376753976
Vps36,0.009125407,0.325758463,0.376753976
2810001A02Rik,0.056416761,0.327181317,0.37822169
Cnnm2,-0.026115715,0.327181317,0.37822169
Eef1d,-0.021184412,0.327181317,0.37822169
Gm12198,0.071087836,0.327181317,0.37822169
Kdm5b,-0.013939966,0.327181317,0.37822169
Zfp882,-0.040665603,0.327181317,0.37822169
Zmat5,-0.024114124,0.327181317,0.37822169
9330151L19Rik,0.025161014,0.3286082,0.379565292
Acot2,0.030576854,0.3286082,0.379565292
Bbx,-0.027629691,0.3286082,0.379565292
Cfap52,0.192753527,0.3286082,0.379565292
Dnah3,0.135240009,0.3286082,0.379565292
Epha8,0.152002357,0.3286082,0.379565292
Gm14291,0.073022317,0.3286082,0.379565292
Itgb1bp1,-0.012564088,0.3286082,0.379565292
Phc3,-0.036066272,0.3286082,0.379565292
Sdhb,-0.018549691,0.3286082,0.379565292
Slc22a3,-0.071850601,0.3286082,0.379565292
mt-Nd3,-0.112833922,0.3286082,0.379565292
Chmp1b,0.030786046,0.330039111,0.380962466
Fxn,-0.046545112,0.330039111,0.380962466
Kdelr2,0.014192984,0.330039111,0.380962466
Med23,0.021563845,0.330039111,0.380962466
Mmp9,0.115006783,0.330039111,0.380962466
Pcdhga11,0.058960667,0.330039111,0.380962466
Rab11b-ps2,-0.028231575,0.330039111,0.380962466
Sdhc,-0.027791852,0.330039111,0.380962466
Sgce,0.031387042,0.330039111,0.380962466
Usp43,0.068185898,0.330039111,0.380962466
Eif5al3-ps,-0.159907765,0.330753548,0.381761538
A630031M04Rik,0.032940232,0.331474051,0.382490569
Mafk,-0.023329941,0.331474051,0.382490569
Mrpl27,-0.041511463,0.331474051,0.382490569
Scyl1,0.013514633,0.331474051,0.382490569
Eif3s6-ps1,0.074795957,0.332913018,0.384073768
Rps19-ps6,0.070355277,0.332913018,0.384073768
Tfb1m,-0.037524034,0.332913018,0.384073768
Acaca,0.052112592,0.334356012,0.385454352
Asxl3,0.044296529,0.334356012,0.385454352
Bcap31,-0.020808683,0.334356012,0.385454352
Endov,0.021260213,0.334356012,0.385454352
Gm6192,0.085161176,0.334356012,0.385454352
Maml1,0.02689105,0.334356012,0.385454352
Nfkbil1,-0.034013441,0.334356012,0.385454352
Scn5a,0.06143696,0.334356012,0.385454352
Susd1,-0.043620509,0.334356012,0.385454352
Tmem184c,0.010304826,0.334356012,0.385454352
Zfp33b,0.089152608,0.334356012,0.385454352
Cdc27,-0.023343071,0.335803031,0.386941119
Edc4,-0.004674521,0.335803031,0.386941119
Fam174b,0.024600835,0.335803031,0.386941119
Gm35025,-0.047754704,0.335803031,0.386941119
Pcid2,-0.010584726,0.335803031,0.386941119
Zfp738,0.029827316,0.335803031,0.386941119
Zkscan3,-0.022719383,0.335803031,0.386941119
2900072N19Rik,-0.060164717,0.337254076,0.388457121
Gm29787,-0.076766428,0.337254076,0.388457121
Gm38057,0.057395443,0.337254076,0.388457121
Gm6305,-0.080194538,0.337254076,0.388457121
Mvb12b,0.016010765,0.337254076,0.388457121
Rpl23a-ps3,-0.028007275,0.337254076,0.388457121
9330154J02Rik,0.096671863,0.338709145,0.389898303
Anapc4,0.010118068,0.338709145,0.389898303
Ank3,-0.036834494,0.338709145,0.389898303
Ankmy2,0.014553121,0.338709145,0.389898303
Klhl23,-0.015505583,0.338709145,0.389898303
Taf10,-0.027331994,0.338709145,0.389898303
Tlcd5,-0.012719461,0.338709145,0.389898303
Wrn,0.026572503,0.338709145,0.389898303
Zfp799,0.020392318,0.338709145,0.389898303
Akr1e1,-0.069108614,0.340168237,0.391368536
Gm11410,-0.064335056,0.340168237,0.391368536
Mrpl43,0.018648785,0.340168237,0.391368536
Robo4,-0.03505499,0.340168237,0.391368536
Stam2,-0.017748344,0.340168237,0.391368536
Tyms,-0.019073792,0.340168237,0.391368536
Ubn2,-0.043974136,0.340168237,0.391368536
Wdr43,-0.013995304,0.340168237,0.391368536
Alpk1,0.050771694,0.341631352,0.392789346
Cblb,-0.029212904,0.341631352,0.392789346
Efnb2,-0.022948866,0.341631352,0.392789346
Eif2b1,-0.022076561,0.341631352,0.392789346
Gm37422,0.10243645,0.341631352,0.392789346
Jarid2,0.010175577,0.341631352,0.392789346
Pgk1-rs7,-0.121534792,0.341631352,0.392789346
Ptpn12,0.023224255,0.341631352,0.392789346
Selenok-ps6,-0.063369404,0.341631352,0.392789346
Zfp125,-0.073265686,0.341631352,0.392789346
Adamts9,-0.035703854,0.343098487,0.394344485
Ap5s1,-0.022740305,0.343098487,0.394344485
Gm10443,0.020919351,0.343098487,0.394344485
Gm8524,0.070516198,0.343098487,0.394344485
Slf1,-0.042944395,0.343098487,0.394344485
Cysltr2,-0.144188822,0.344569642,0.395850361
Gnpda2,-0.025310848,0.344569642,0.395850361
Mrps28,0.036360127,0.344569642,0.395850361
Ppp6r2,0.014074215,0.344569642,0.395850361
Pus7,0.023635763,0.344569642,0.395850361
Rps23,-0.034300606,0.344569642,0.395850361
Zfas1,0.114694945,0.344569642,0.395850361
4930522L14Rik,-0.083189861,0.346044815,0.397332941
Dnaaf2,-0.05344949,0.346044815,0.397332941
Fam181b,-0.03843395,0.346044815,0.397332941
Gm12482,0.075870228,0.346044815,0.397332941
Gm5841,0.084047147,0.346044815,0.397332941
Psma6,-0.029935945,0.346044815,0.397332941
Sntb2,0.07198161,0.346044815,0.397332941
Tmem119,-0.026237988,0.346044815,0.397332941
Amer1,-0.022555777,0.347524006,0.39897814
Gm7712,0.141880151,0.347522997,0.39897814
Gm45769,-0.094396322,0.349007212,0.400574087
Gm6682,-0.136145044,0.349007212,0.400574087
Pura,0.026471651,0.349007212,0.400574087
Tdrkh,0.015582442,0.349007212,0.400574087
Gm10243,0.133980003,0.350494433,0.402120179
Gm11733,0.084627924,0.350494433,0.402120179
Gpr68,0.114750129,0.350494433,0.402120179
Matn2,0.053126843,0.350494433,0.402120179
Pex7,0.009168162,0.350494433,0.402120179
Tmem161a,0.013029634,0.350494433,0.402120179
Bod1-ps,-0.093159681,0.351237028,0.402945299
AI661453,0.052235487,0.351985666,0.403535215
Aarsd1,0.114247809,0.351985666,0.403535215
Cyth2,-0.014065993,0.351985666,0.403535215
Fads1,-0.0275836,0.351985666,0.403535215
Lyrm9,0.009032168,0.351985666,0.403535215
Ogfr,0.037193771,0.351985666,0.403535215
Pabpc5,-0.018813413,0.351985666,0.403535215
Pgm3,-0.009062014,0.351985666,0.403535215
Rabgap1,-0.013653001,0.351985666,0.403535215
Tmem276,-0.030451086,0.351985666,0.403535215
Dll3,0.029790046,0.353480911,0.40508757
Gm37844,-0.052176406,0.353480911,0.40508757
Gse1,0.082435319,0.353480911,0.40508757
Jak2,-0.021240707,0.353480911,0.40508757
Kctd6,0.058905726,0.353480911,0.40508757
Zfp108,0.018876147,0.353480911,0.40508757
1700080G18Rik,0.082344454,0.354980164,0.40661622
Gm16958,-0.031624319,0.354980164,0.40661622
Gm34267,-0.068659884,0.354980164,0.40661622
Pcdhb11,-0.036371231,0.354980164,0.40661622
Prps2,-0.028667544,0.354980164,0.40661622
Trpv2,-0.028392182,0.354980164,0.40661622
Zfp383,-0.025426481,0.354980164,0.40661622
Fkbpl,0.018833623,0.356483426,0.408093748
Gm3534,-0.072583863,0.356483426,0.408093748
Gpc1,-0.025277867,0.356483426,0.408093748
Lyrm1,-0.018286029,0.356483426,0.408093748
Med26,-0.016990884,0.356483426,0.408093748
